,id,name,genre,year,gross_usa,gross_worldwide,imdb_users,no_of_ratings,aged_under_18,aged_18_29,aged_30_44,aged_45_plus,males,males_aged_under_18,males_aged_18_29,males_aged_30_44,males_aged_45_plus,females,females_aged_under_18,females_aged_18_29,females_aged_30_44,females_aged_45_plus,top_1000_voters,us_users,non_us_users,no_of_female_ratings,no_of_male_ratings,imdb_users_no_of_ratings,aged_under_18_no_of_ratings,aged_18_29_no_of_ratings,aged_30_44_no_of_ratings,aged_45_plus_no_of_ratings,males_no_of_ratings,males_aged_under_18_no_of_ratings,males_aged_18_29_no_of_ratings,males_aged_30_44_no_of_ratings,males_aged_45_plus_no_of_ratings,females_no_of_ratings,females_aged_under_18_no_of_ratings,females_aged_18_29_no_of_ratings,females_aged_30_44_no_of_ratings,females_aged_45_plus_no_of_ratings,top_1000_voters_no_of_ratings,us_users_no_of_ratings,non_us_users_no_of_ratings,male_rating_10,male_rating_9,male_rating_8,male_rating_7,male_rating_6,male_rating_5,male_rating_4,male_rating_3,male_rating_2,male_rating_1,female_rating_10,female_rating_9,female_rating_8,female_rating_7,female_rating_6,female_rating_5,female_rating_4,female_rating_3,female_rating_2,female_rating_1,gender_ratings
0,tt0106677,Dazed and Confused,Comedy,1993,7993039,NaN,7.7,143917.0,8.0,7.7,7.6,7.3,7.7,8.1,7.8,7.7,7.3,7.5,7.6,7.4,7.5,7.2,6.6,7.9,7.4,20565.0,94797.0,143917.0,86.0,35795.0,61905.0,14342.0,94797.0,66.0,27809.0,51496.0,11973.0,20565.0,19.0,7665.0,9829.0,2161.0,605.0,48043.0,51515.0,15803.0,14904.0,27049.0,21013.0,8834.0,3484.0,1494.0,802.0,578.0,836.0,4159.0,2805.0,4845.0,4337.0,2228.0,1030.0,482.0,263.0,167.0,249.0,115362.0
0,tt0106697,Demolition Man,"Action,Crime,Sci-Fi",1993,58055768,159055768,6.6,142029.0,6.8,6.7,6.7,6.4,6.6,6.5,6.7,6.7,6.3,6.7,8.5,6.8,6.6,6.6,6.5,6.6,6.6,9520.0,105143.0,142029.0,22.0,18551.0,75288.0,17576.0,105143.0,19.0,16868.0,68810.0,15508.0,9520.0,2.0,1540.0,5740.0,1848.0,736.0,26202.0,72744.0,6727.0,6058.0,17709.0,31797.0,23842.0,10763.0,4383.0,1976.0,1018.0,870.0,955.0,665.0,1589.0,2478.0,1924.0,1016.0,407.0,221.0,124.0,141.0,114663.0
0,tt0106856,Falling Down,"Crime,Drama,Thriller",1993,40903593,NaN,7.6,152890.0,8.2,7.6,7.6,7.4,7.6,8.3,7.6,7.7,7.4,7.3,7.8,7.5,7.3,7.2,7.4,7.5,7.6,10477.0,114765.0,152890.0,32.0,23595.0,76341.0,22637.0,114765.0,26.0,21394.0,69829.0,19917.0,10477.0,4.0,1971.0,5764.0,2386.0,705.0,28374.0,81053.0,10277.0,16498.0,40195.0,31379.0,10827.0,3266.0,1139.0,523.0,264.0,397.0,996.0,1217.0,3053.0,2875.0,1316.0,520.0,203.0,120.0,62.0,115.0,125242.0
0,tt0106918,The Firm,"Drama,Mystery,Thriller",1993,158348367,270248367,6.8,103341.0,6.6,6.8,6.8,6.9,6.8,6.0,6.9,6.8,6.9,6.8,9.3,6.7,6.7,7.0,6.7,6.9,6.8,11570.0,69859.0,103341.0,14.0,10512.0,47810.0,21054.0,69859.0,11.0,8821.0,40853.0,17757.0,11570.0,3.0,1592.0,6428.0,3023.0,655.0,23148.0,48512.0,2264.0,3429.0,13283.0,27104.0,15786.0,4849.0,1633.0,656.0,352.0,503.0,644.0,731.0,2113.0,4027.0,2401.0,981.0,322.0,145.0,92.0,114.0,81429.0
0,tt0106977,The Fugitive,"Action,Crime,Drama",1993,183875760,368875760,7.8,240245.0,7.9,7.8,7.8,7.8,7.8,7.9,7.8,7.8,7.8,7.7,8.4,7.6,7.6,7.9,7.7,8.0,7.7,22028.0,165236.0,240245.0,92.0,35115.0,109224.0,38462.0,165236.0,80.0,31176.0,96130.0,32343.0,22028.0,9.0,3635.0,11981.0,5611.0,805.0,59120.0,106568.0,16131.0,27227.0,63399.0,40942.0,11847.0,3352.0,1063.0,501.0,281.0,493.0,2707.0,3423.0,7264.0,5249.0,2016.0,754.0,262.0,139.0,88.0,126.0,187264.0
0,tt0107207,In the Name of the Father,"Biography,Drama",1993,25010410,40700000,8.1,137891.0,8.5,8.3,8.1,7.9,8.1,8.5,8.3,8.1,7.8,8.2,7.7,8.3,8.2,7.8,7.5,7.9,8.1,15629.0,92704.0,137891.0,63.0,27806.0,56467.0,20344.0,92704.0,54.0,23796.0,47958.0,16797.0,15629.0,8.0,3782.0,7863.0,3273.0,628.0,18145.0,71588.0,12828.0,23512.0,33768.0,15222.0,4133.0,1402.0,586.0,333.0,247.0,673.0,3016.0,3932.0,5054.0,2249.0,637.0,288.0,146.0,107.0,61.0,139.0,108333.0
0,tt0107362,Last Action Hero,"Action,Adventure,Comedy",1993,50016394,137298489,6.3,121980.0,7.1,6.6,6.3,6.0,6.3,7.0,6.6,6.3,6.0,6.1,8.0,6.4,6.1,5.9,6.2,6.1,6.3,7381.0,90153.0,121980.0,43.0,15242.0,64044.0,15667.0,90153.0,39.0,13945.0,58908.0,14028.0,7381.0,1.0,1180.0,4497.0,1432.0,714.0,24141.0,61154.0,5635.0,4270.0,12113.0,22300.0,22299.0,12369.0,5651.0,2705.0,1375.0,1436.0,578.0,383.0,850.0,1578.0,1683.0,1070.0,558.0,257.0,182.0,242.0,97534.0
0,tt0107614,Mrs. Doubtfire,"Comedy,Drama,Family",1993,219200000,441286195,7.0,214066.0,7.7,7.1,6.9,6.8,6.9,7.6,7.0,6.8,6.7,7.3,7.9,7.4,7.2,7.2,6.6,7.1,6.8,43897.0,125681.0,214066.0,167.0,51354.0,90136.0,22093.0,125681.0,120.0,33966.0,68948.0,17278.0,43897.0,41.0,16833.0,20273.0,4527.0,749.0,47522.0,94375.0,8970.0,8689.0,24046.0,41221.0,25414.0,10019.0,3708.0,1738.0,905.0,971.0,6308.0,4566.0,9611.0,12460.0,6567.0,2547.0,921.0,486.0,213.0,218.0,169578.0
0,tt0107818,Philadelphia,Drama,1993,77324422,206678440,7.7,202416.0,8.3,7.8,7.7,7.5,7.6,8.3,7.8,7.6,7.5,8.0,7.5,8.0,8.0,8.0,7.0,7.7,7.7,33046.0,131953.0,202416.0,71.0,39380.0,94911.0,25984.0,131953.0,59.0,30230.0,76009.0,20658.0,33046.0,12.0,8782.0,17885.0,4972.0,715.0,37310.0,101885.0,11255.0,20489.0,47383.0,35159.0,11025.0,3488.0,1217.0,625.0,417.0,895.0,5300.0,6715.0,11279.0,6651.0,1864.0,659.0,216.0,135.0,72.0,155.0,164999.0
0,tt0107977,Robin Hood: Men in Tights,"Adventure,Comedy,Musical",1993,35739755,NaN,6.7,104531.0,7.4,7.0,6.8,6.0,6.6,7.3,6.9,6.7,5.9,7.2,8.0,7.4,7.2,6.7,6.1,6.9,6.6,16787.0,68489.0,104531.0,35.0,18790.0,53586.0,10707.0,68489.0,28.0,13817.0,43443.0,8869.0,16787.0,5.0,4808.0,9654.0,1710.0,626.0,30466.0,43668.0,5695.0,4736.0,11635.0,19512.0,14148.0,6587.0,3012.0,1494.0,915.0,755.0,3482.0,1942.0,3232.0,3798.0,2310.0,989.0,459.0,232.0,157.0,186.0,85276.0
0,tt0108160,Sleepless in Seattle,"Comedy,Drama,Romance",1993,126533006,101200000,6.8,141842.0,6.9,6.9,6.7,6.9,6.7,7.0,6.8,6.6,6.8,7.1,6.6,7.0,7.0,7.3,6.5,6.9,6.7,38903.0,73288.0,141842.0,53.0,25300.0,60763.0,23185.0,73288.0,32.0,13015.0,40499.0,17302.0,38903.0,21.0,12013.0,19603.0,5568.0,673.0,33082.0,63198.0,3790.0,4665.0,12851.0,23817.0,16509.0,6586.0,2489.0,1157.0,656.0,768.0,4283.0,3933.0,7995.0,11069.0,6888.0,2693.0,1010.0,462.0,260.0,310.0,112191.0
0,tt0108358,Tombstone,"Action,Biography,Drama",1993,56505065,NaN,7.8,111793.0,7.9,7.8,7.8,7.8,7.8,7.9,7.8,7.8,7.8,7.9,,7.9,7.9,8.0,7.3,8.2,7.5,9617.0,78389.0,111793.0,22.0,11495.0,51310.0,22474.0,78389.0,21.0,10288.0,46006.0,19040.0,9617.0,,1109.0,4817.0,3159.0,637.0,40439.0,36726.0,14655.0,14074.0,23255.0,15966.0,6203.0,2320.0,845.0,425.0,228.0,418.0,2857.0,1676.0,2267.0,1500.0,649.0,324.0,147.0,72.0,40.0,85.0,88006.0
0,tt0108399,True Romance,"Crime,Drama,Romance",1993,12281500,NaN,7.9,184787.0,7.8,8.0,7.9,7.9,8.0,7.7,8.0,8.0,7.9,7.8,7.8,7.9,7.8,7.7,7.4,8.0,7.9,18790.0,128960.0,184787.0,47.0,32275.0,87052.0,25082.0,128960.0,33.0,27034.0,76070.0,21697.0,18790.0,10.0,4940.0,10099.0,3048.0,690.0,38939.0,91991.0,21353.0,25946.0,43316.0,24997.0,8140.0,2685.0,1040.0,532.0,317.0,634.0,3818.0,3383.0,5238.0,3635.0,1496.0,566.0,241.0,146.0,104.0,163.0,147750.0
0,tt0108550,What's Eating Gilbert Grape,Drama,1993,9170214,NaN,7.8,193719.0,8.2,7.9,7.7,7.7,7.7,8.0,7.8,7.6,7.6,8.0,8.3,8.0,7.9,8.0,7.3,7.7,7.7,52975.0,104388.0,193719.0,133.0,50809.0,80422.0,21415.0,104388.0,73.0,30060.0,54955.0,15503.0,52975.0,57.0,20275.0,24679.0,5621.0,670.0,42683.0,89422.0,10646.0,16584.0,37801.0,26101.0,8266.0,2713.0,1009.0,476.0,294.0,498.0,9780.0,10169.0,17481.0,10324.0,3230.0,1086.0,415.0,187.0,132.0,171.0,157363.0
0,tt0109040,Ace Ventura: Pet Detective,Comedy,1994,72217000,107217396,6.9,249260.0,7.0,7.0,6.9,6.3,6.9,6.9,7.1,7.0,6.4,6.6,7.3,6.8,6.5,6.0,6.5,6.9,6.8,28943.0,172849.0,249260.0,160.0,64890.0,111382.0,18786.0,172849.0,133.0,53149.0,96227.0,16150.0,28943.0,20.0,11140.0,14104.0,2394.0,735.0,47353.0,120004.0,15612.0,14028.0,34702.0,54432.0,30683.0,12465.0,5089.0,2573.0,1572.0,1693.0,3208.0,2039.0,4484.0,7358.0,5335.0,2907.0,1493.0,860.0,580.0,679.0,201792.0
0,tt0109445,Clerks,Comedy,1994,3151130,NaN,7.8,198637.0,8.1,7.8,7.8,7.5,7.8,8.0,7.9,7.9,7.5,7.6,8.0,7.6,7.6,7.4,6.9,7.9,7.7,19054.0,138516.0,198637.0,66.0,35960.0,96305.0,22517.0,138516.0,60.0,30854.0,84419.0,19364.0,19054.0,5.0,4773.0,10889.0,2826.0,671.0,61584.0,80080.0,26578.0,24993.0,40619.0,26076.0,10525.0,4243.0,1924.0,1194.0,817.0,1547.0,3695.0,2857.0,4929.0,3806.0,1752.0,832.0,412.0,207.0,204.0,360.0,157570.0
0,tt0109506,The Crow,"Action,Drama,Fantasy",1994,50693162,94000000,7.6,152461.0,7.6,7.7,7.6,7.3,7.6,7.4,7.6,7.6,7.3,7.9,8.8,7.9,7.9,7.7,7.1,7.7,7.5,19881.0,103429.0,152461.0,52.0,26370.0,77141.0,17012.0,103429.0,42.0,20358.0,65336.0,14480.0,19881.0,8.0,5771.0,11055.0,2313.0,675.0,34262.0,72975.0,17579.0,14554.0,28015.0,23667.0,10921.0,4423.0,1927.0,956.0,606.0,781.0,5813.0,3058.0,4645.0,3407.0,1584.0,673.0,284.0,164.0,115.0,138.0,123310.0
0,tt0109707,Ed Wood,"Biography,Comedy,Drama",1994,5887457,NaN,7.9,155287.0,8.5,8.0,7.9,7.7,7.9,8.5,8.0,7.9,7.7,7.7,8.4,7.7,7.7,7.4,7.8,8.0,7.8,23196.0,102531.0,155287.0,71.0,29209.0,72308.0,22553.0,102531.0,56.0,21807.0,59744.0,18613.0,23196.0,13.0,7146.0,11821.0,3615.0,726.0,36191.0,77982.0,16209.0,19806.0,31974.0,19734.0,7669.0,3098.0,1433.0,757.0,501.0,1350.0,3985.0,3817.0,6630.0,4438.0,2038.0,885.0,420.0,251.0,178.0,554.0,125727.0
0,tt0109831,Four Weddings and a Funeral,"Comedy,Drama,Romance",1994,52700832,245700832,7.1,123409.0,7.0,7.0,7.0,7.4,7.1,7.1,7.0,6.9,7.4,7.1,6.8,6.9,7.1,7.6,6.8,7.1,7.1,31582.0,65872.0,123409.0,47.0,20996.0,51631.0,22798.0,65872.0,31.0,11120.0,35378.0,17418.0,31582.0,16.0,9654.0,15676.0,5076.0,633.0,17345.0,67625.0,3599.0,6219.0,16016.0,21488.0,10690.0,4131.0,1708.0,834.0,511.0,676.0,2680.0,3245.0,7232.0,9440.0,5163.0,2031.0,872.0,421.0,239.0,259.0,97454.0
0,tt0110322,Legends of the Fall,"Drama,Romance,War",1994,66638883,160638883,7.5,129800.0,7.7,7.7,7.5,7.3,7.5,7.7,7.7,7.5,7.2,7.7,8.0,7.8,7.7,7.7,6.5,7.4,7.5,28776.0,76098.0,129800.0,30.0,22118.0,61352.0,18306.0,76098.0,17.0,14591.0,44742.0,13882.0,28776.0,10.0,7322.0,15977.0,4184.0,581.0,25212.0,62907.0,10488.0,11369.0,21060.0,18515.0,7919.0,3327.0,1406.0,774.0,529.0,711.0,6045.0,4754.0,7404.0,5915.0,2458.0,1055.0,488.0,251.0,174.0,232.0,104874.0
0,tt0110632,Natural Born Killers,"Crime,Drama",1994,50282766,NaN,7.3,196217.0,7.7,7.4,7.3,6.8,7.2,7.6,7.3,7.3,6.8,7.5,8.2,7.7,7.6,6.9,6.4,7.1,7.3,21990.0,135327.0,196217.0,71.0,35460.0,94015.0,24206.0,135327.0,55.0,28806.0,81142.0,20902.0,21990.0,12.0,6275.0,11892.0,2961.0,712.0,38727.0,98476.0,15212.0,17788.0,34256.0,33272.0,15865.0,7288.0,3891.0,2433.0,1839.0,3483.0,4031.0,3491.0,5421.0,4540.0,2033.0,933.0,483.0,291.0,248.0,519.0,157317.0
0,tt0111282,Stargate,"Action,Adventure,Sci-Fi",1994,71565669,196600000,7.1,163018.0,7.2,7.0,7.1,7.1,7.0,7.2,7.0,7.0,7.0,7.3,6.7,7.2,7.3,7.4,6.9,7.1,7.0,15181.0,117105.0,163018.0,24.0,19623.0,83461.0,25721.0,117105.0,21.0,16766.0,73882.0,22074.0,15181.0,3.0,2632.0,8665.0,3302.0,698.0,34600.0,77500.0,10181.0,10387.0,26057.0,37640.0,19185.0,7539.0,3039.0,1407.0,775.0,895.0,2290.0,1718.0,3487.0,4035.0,2027.0,849.0,364.0,174.0,110.0,127.0,132286.0
0,tt0111503,True Lies,"Action,Comedy,Thriller",1994,146282411,378882411,7.2,215305.0,7.5,7.2,7.2,7.3,7.2,7.4,7.2,7.2,7.2,7.2,7.1,7.2,7.1,7.3,7.1,7.4,7.2,17140.0,152602.0,215305.0,57.0,28774.0,106092.0,30095.0,152602.0,48.0,25544.0,95146.0,26072.0,17140.0,5.0,2970.0,9869.0,3630.0,807.0,45279.0,102091.0,12800.0,15944.0,39835.0,47718.0,21996.0,7955.0,3002.0,1436.0,770.0,1146.0,1889.0,1780.0,4038.0,4804.0,2476.0,1059.0,480.0,250.0,149.0,215.0,169742.0
0,tt0112281,Ace Ventura: When Nature Calls,"Adventure,Comedy,Crime",1995,108385533,212385533,6.3,183610.0,6.7,6.7,6.3,5.4,6.4,6.6,6.8,6.3,5.4,6.2,7.4,6.6,6.0,5.3,5.7,6.1,6.4,19620.0,130079.0,183610.0,91.0,46464.0,85759.0,12654.0,130079.0,76.0,38664.0,75123.0,10984.0,19620.0,11.0,7391.0,9874.0,1512.0,676.0,34734.0,90641.0,10137.0,7459.0,17897.0,31424.0,30489.0,16867.0,7645.0,3938.0,2210.0,2013.0,2125.0,1225.0,2297.0,3844.0,4127.0,2725.0,1390.0,817.0,514.0,556.0,149699.0
0,tt0112384,Apollo 13,"Adventure,Drama,History",1995,173837933,355237933,7.6,239906.0,7.8,7.7,7.5,7.8,7.6,7.9,7.7,7.5,7.7,7.6,7.2,7.6,7.5,7.9,7.3,7.9,7.5,26695.0,159362.0,239906.0,139.0,41141.0,103310.0,36013.0,159362.0,117.0,34667.0,88185.0,30142.0,26695.0,20.0,6093.0,14036.0,5403.0,770.0,57667.0,103287.0,14497.0,23510.0,55307.0,43366.0,14347.0,4722.0,1593.0,769.0,482.0,769.0,3364.0,3921.0,8171.0,6709.0,2565.0,1072.0,412.0,174.0,130.0,177.0,186057.0
0,tt0112431,Babe,"Comedy,Drama,Family",1995,66600000,254134910,6.8,106587.0,6.6,6.7,6.7,7.4,6.8,6.5,6.7,6.7,7.4,6.9,7.0,6.7,6.8,7.7,6.9,7.3,6.6,21216.0,63232.0,106587.0,43.0,24547.0,43777.0,14453.0,63232.0,32.0,16479.0,33533.0,11393.0,21216.0,10.0,7812.0,9810.0,2847.0,644.0,25088.0,48863.0,5376.0,5137.0,11410.0,17759.0,12206.0,5958.0,2503.0,1273.0,715.0,895.0,2661.0,1926.0,3712.0,5475.0,3672.0,1888.0,827.0,455.0,275.0,325.0,84448.0
0,tt0112442,Bad Boys,"Action,Comedy,Crime",1995,65807024,141407024,6.9,201721.0,7.2,6.9,6.9,6.5,6.9,7.2,6.9,6.9,6.4,6.8,8.0,6.9,6.8,6.6,6.1,6.8,6.8,16295.0,145722.0,201721.0,97.0,49330.0,91692.0,15301.0,145722.0,83.0,43782.0,82229.0,13314.0,16295.0,10.0,5121.0,8607.0,1793.0,717.0,31765.0,102666.0,9596.0,9388.0,28038.0,50638.0,29276.0,10388.0,4048.0,1819.0,1017.0,1514.0,1541.0,1205.0,2751.0,4874.0,3332.0,1432.0,533.0,248.0,181.0,198.0,162017.0
0,tt0112462,Batman Forever,"Action,Adventure,Fantasy",1995,184031112,152500000,5.4,215840.0,4.9,5.6,5.4,5.3,5.4,4.9,5.5,5.3,5.3,5.8,6.4,6.0,5.7,5.7,5.5,5.4,5.4,22181.0,148920.0,215840.0,180.0,43536.0,101598.0,20613.0,148920.0,163.0,36879.0,88111.0,17841.0,22181.0,14.0,6285.0,12484.0,2518.0,763.0,48705.0,97392.0,4594.0,2370.0,7992.0,21486.0,37204.0,34903.0,19475.0,10289.0,5488.0,5119.0,1457.0,823.0,2104.0,3670.0,5354.0,4479.0,2089.0,1077.0,566.0,562.0,171101.0
0,tt0112471,Before Sunrise,"Drama,Romance",1995,5535405,17200000,8.1,231118.0,8.8,8.3,8.0,7.6,8.1,8.7,8.3,8.0,7.6,8.1,8.8,8.2,8.0,7.4,7.2,8.1,8.1,52501.0,132031.0,231118.0,151.0,68326.0,91536.0,18351.0,132031.0,95.0,44724.0,67408.0,14388.0,52501.0,53.0,22904.0,23167.0,3689.0,601.0,29401.0,119291.0,24927.0,30101.0,41082.0,21501.0,7503.0,2988.0,1355.0,687.0,587.0,1300.0,11862.0,11483.0,14537.0,7993.0,3200.0,1417.0,661.0,415.0,309.0,624.0,184532.0
0,tt0112508,Billy Madison,Comedy,1995,25588750,NaN,6.4,118848.0,6.7,6.5,6.4,5.7,6.4,6.5,6.5,6.5,5.7,6.3,8.2,6.5,6.3,5.8,5.6,6.8,6.0,14757.0,81204.0,118848.0,72.0,29275.0,54885.0,8733.0,81204.0,62.0,23779.0,46822.0,7403.0,14757.0,8.0,5261.0,7629.0,1220.0,560.0,42963.0,39322.0,7104.0,5294.0,12149.0,20090.0,17768.0,9182.0,4128.0,2214.0,1462.0,1813.0,1746.0,991.0,1930.0,3036.0,3106.0,1866.0,879.0,468.0,325.0,410.0,95961.0
0,tt0112642,Casper,"Comedy,Family,Fantasy",1995,100328194,287928194,6.1,103780.0,5.6,6.3,6.0,5.9,5.9,5.4,6.1,5.8,5.8,6.6,7.6,6.7,6.6,6.3,5.9,6.1,6.0,23890.0,59216.0,103780.0,75.0,27706.0,44399.0,8327.0,59216.0,57.0,17839.0,32400.0,6576.0,23890.0,15.0,9565.0,11595.0,1645.0,634.0,23085.0,46684.0,2648.0,1419.0,4654.0,11520.0,18400.0,11992.0,4873.0,2079.0,952.0,679.0,2786.0,1496.0,3458.0,5550.0,5811.0,2910.0,1087.0,444.0,192.0,156.0,83106.0
0,tt0112697,Clueless,"Comedy,Romance",1995,56631572,20700000,6.8,151306.0,7.5,7.0,6.7,6.8,6.5,7.4,6.7,6.4,6.7,7.2,7.4,7.2,7.2,7.3,6.4,7.0,6.6,56434.0,59927.0,151306.0,240.0,39115.0,58482.0,14444.0,59927.0,58.0,12557.0,34588.0,10450.0,56434.0,160.0,26047.0,23296.0,3793.0,635.0,40025.0,57507.0,3866.0,3548.0,9371.0,16937.0,13379.0,6627.0,2904.0,1491.0,797.0,1007.0,9191.0,6307.0,11682.0,13857.0,8504.0,3814.0,1557.0,690.0,425.0,407.0,116361.0
0,tt0112851,Desperado,"Action,Thriller",1995,25625110,NaN,7.2,156415.0,7.3,7.3,7.2,6.9,7.2,7.2,7.3,7.2,6.9,7.2,7.0,7.4,7.1,7.1,6.8,7.2,7.1,13443.0,113308.0,156415.0,35.0,28342.0,78956.0,16312.0,113308.0,29.0,24470.0,70748.0,14232.0,13443.0,2.0,3639.0,7452.0,1847.0,692.0,26702.0,82339.0,8434.0,10259.0,29145.0,38690.0,16768.0,5841.0,1986.0,948.0,521.0,716.0,1500.0,1267.0,3029.0,4174.0,2004.0,779.0,309.0,152.0,83.0,146.0,126751.0
0,tt0113189,GoldenEye,"Action,Adventure,Thriller",1995,106600000,352194034,7.2,219301.0,7.7,7.4,7.2,7.0,7.2,7.6,7.4,7.2,7.0,6.9,8.2,7.1,6.8,6.9,6.9,7.4,7.1,14371.0,161977.0,219301.0,112.0,43550.0,103677.0,24055.0,161977.0,98.0,39606.0,94844.0,21278.0,14371.0,9.0,3547.0,7824.0,2450.0,777.0,44427.0,106273.0,12996.0,16082.0,42119.0,54831.0,22727.0,7724.0,2684.0,1232.0,638.0,944.0,1147.0,1034.0,2879.0,4639.0,2640.0,1071.0,426.0,197.0,141.0,197.0,176348.0
0,tt0113247,La Haine,"Crime,Drama",1995,309811,NaN,8.1,128785.0,8.3,8.2,8.1,7.4,8.1,8.3,8.2,8.1,7.6,8.0,7.6,8.1,8.0,6.5,6.9,7.8,8.1,13717.0,88953.0,128785.0,75.0,33258.0,55618.0,10785.0,88953.0,59.0,27554.0,48540.0,9270.0,13717.0,14.0,5317.0,6454.0,1367.0,497.0,12113.0,74327.0,15680.0,21774.0,27920.0,14053.0,4628.0,1816.0,823.0,495.0,387.0,1377.0,2657.0,3132.0,4043.0,2137.0,687.0,314.0,127.0,82.0,83.0,455.0,102670.0
0,tt0113492,Judge Dredd,"Action,Crime,Sci-Fi",1995,34693481,113493481,5.5,100888.0,5.5,5.8,5.5,5.2,5.5,5.5,5.8,5.5,5.2,5.5,8.0,6.1,5.5,5.4,5.2,5.2,5.5,4983.0,76712.0,100888.0,22.0,11791.0,53731.0,13833.0,76712.0,20.0,10963.0,50303.0,12519.0,4983.0,1.0,730.0,2919.0,1129.0,659.0,18224.0,52020.0,3295.0,1723.0,5321.0,12157.0,18790.0,16651.0,9144.0,4862.0,2642.0,2127.0,343.0,152.0,421.0,728.0,1057.0,1020.0,522.0,314.0,197.0,229.0,81695.0
0,tt0113568,Ghost in the Shell,"Action,Animation,Crime",1995,515905,583393,8.0,111923.0,8.0,8.0,8.0,7.7,8.0,8.1,8.0,8.0,7.8,7.8,7.5,7.8,7.8,7.6,6.8,7.9,8.0,8903.0,79483.0,111923.0,95.0,25326.0,51867.0,8412.0,79483.0,79.0,21738.0,46820.0,7470.0,8903.0,16.0,3305.0,4412.0,792.0,483.0,16833.0,57120.0,14875.0,17096.0,24526.0,13784.0,5333.0,1919.0,787.0,384.0,286.0,493.0,1641.0,1660.0,2587.0,1638.0,667.0,307.0,149.0,89.0,52.0,113.0,88386.0
0,tt0113627,Leaving Las Vegas,"Drama,Romance",1995,31968347,NaN,7.5,104865.0,8.2,7.6,7.6,7.4,7.6,8.2,7.6,7.6,7.4,7.3,8.0,7.2,7.3,7.4,7.1,7.5,7.5,10532.0,72770.0,104865.0,18.0,14364.0,49579.0,17955.0,72770.0,17.0,12616.0,43048.0,15137.0,10532.0,1.0,1629.0,6046.0,2562.0,613.0,22397.0,52325.0,8107.0,11411.0,22580.0,17454.0,7135.0,2884.0,1293.0,709.0,465.0,732.0,1237.0,1473.0,2739.0,2489.0,1227.0,575.0,294.0,142.0,136.0,220.0,83302.0
0,tt0113749,Mallrats,"Comedy,Romance",1995,2122561,NaN,7.2,107539.0,7.5,7.2,7.2,6.7,7.2,7.5,7.2,7.2,6.7,7.1,8.0,7.2,7.2,6.7,6.1,7.3,7.0,10586.0,74772.0,107539.0,23.0,14472.0,58017.0,11273.0,74772.0,19.0,12417.0,50523.0,9719.0,10586.0,3.0,1930.0,6915.0,1414.0,568.0,37338.0,40027.0,9412.0,7764.0,17439.0,21278.0,10470.0,4291.0,1728.0,983.0,584.0,823.0,1838.0,1171.0,2183.0,2575.0,1407.0,655.0,312.0,153.0,102.0,190.0,85358.0
0,tt0114148,Pocahontas,"Adventure,Animation,Drama",1995,141600000,346079773,6.7,146970.0,6.9,7.0,6.4,6.2,6.4,6.5,6.7,6.2,6.1,7.4,7.6,7.7,7.1,6.6,6.2,6.6,6.6,45617.0,70666.0,146970.0,204.0,52596.0,50370.0,8636.0,70666.0,118.0,27667.0,33041.0,6547.0,45617.0,78.0,24314.0,16816.0,1956.0,587.0,30047.0,63948.0,3663.0,2927.0,8543.0,19902.0,19771.0,9273.0,3579.0,1417.0,708.0,883.0,8266.0,5106.0,9388.0,11343.0,6914.0,2763.0,962.0,365.0,253.0,257.0,116283.0
0,tt0114898,Waterworld,"Action,Adventure,Sci-Fi",1995,88246220,264218220,6.2,162883.0,6.7,6.3,6.2,5.9,6.2,6.8,6.3,6.2,5.9,6.0,7.3,6.4,6.0,5.7,6.2,5.9,6.2,15012.0,116477.0,162883.0,30.0,23006.0,82456.0,22985.0,116477.0,24.0,19720.0,72962.0,19994.0,15012.0,3.0,3076.0,8665.0,2711.0,728.0,31067.0,82583.0,5975.0,5058.0,15137.0,28982.0,27617.0,16138.0,8067.0,4381.0,2486.0,2636.0,1049.0,811.0,1918.0,3035.0,3096.0,2136.0,1182.0,701.0,481.0,603.0,131489.0
0,tt0115798,The Cable Guy,"Comedy,Drama,Thriller",1996,60240295,102825796,6.1,138602.0,6.6,6.4,6.0,5.7,6.1,6.5,6.4,6.1,5.7,5.8,8.2,6.2,5.6,5.6,5.9,6.2,6.0,13882.0,97722.0,138602.0,55.0,27721.0,67889.0,13078.0,97722.0,48.0,23392.0,59634.0,11319.0,13882.0,5.0,4104.0,7666.0,1588.0,666.0,31470.0,65772.0,5603.0,4196.0,11187.0,22297.0,25185.0,15183.0,7033.0,3423.0,1748.0,1867.0,981.0,587.0,1366.0,2513.0,3079.0,2307.0,1297.0,718.0,475.0,559.0,111604.0
0,tt0116209,The English Patient,"Drama,Romance,War",1996,78651430,134700000,7.4,162684.0,7.9,7.6,7.4,7.3,7.3,7.8,7.5,7.3,7.2,7.7,7.8,7.7,7.6,7.6,6.7,7.2,7.4,35547.0,91875.0,162684.0,37.0,27165.0,68925.0,27924.0,91875.0,26.0,17267.0,50055.0,21295.0,35547.0,11.0,9643.0,18087.0,6241.0,624.0,27124.0,81471.0,10464.0,12961.0,23692.0,22559.0,10494.0,4784.0,2450.0,1433.0,1114.0,1924.0,6724.0,5855.0,8970.0,7423.0,3168.0,1429.0,653.0,439.0,343.0,543.0,127422.0
